"lang","country_alpha2_code","continent"
"SN","CC","ASIA"
"SN","CD","AFRICA"
"SN","CF","AFRICA"
"SN","CG","AFRICA"
"SN","CH","EVROPA"
"SN","CI","AFRICA"
"SN","CK","OCEANIA"
"SN","CL","SOUTH AMERICA"
"SN","CM","AFRICA"
"SN","CN","ASIA"
"SN","CO","SOUTH AMERICA"
"SN","CR","NORTH AMERICA"
"SN","CU","NORTH AMERICA"
"SN","CV","AFRICA"
"SN","CW","NORTH AMERICA"
"SN","CX","ASIA"
"SN","CY","ASIA"
"SN","CY","EVROPA"
"SN","CZ","EVROPA"
"SN","DE","EVROPA"
"SN","DJ","AFRICA"
"SN","DK","EVROPA"
"SN","DM","NORTH AMERICA"
"SN","DO","NORTH AMERICA"
"SN","DZ","AFRICA"
"SN","EC","SOUTH AMERICA"
"SN","EE","EVROPA"
"SN","EG","AFRICA"
"SN","EH","AFRICA"
"SN","ER","AFRICA"
"SN","ES","EVROPA"
"SN","ET","AFRICA"
"SN","FI","EVROPA"
"SN","FJ","OCEANIA"
"SN","FK","SOUTH AMERICA"
"SN","FM","OCEANIA"
"SN","FO","EVROPA"
"SN","FR","EVROPA"
"SN","GA","AFRICA"
"SN","GB","EVROPA"
"SN","GD","NORTH AMERICA"
"SN","GE","ASIA"
"SN","GE","EVROPA"
"SN","GF","SOUTH AMERICA"
"SN","GG","EVROPA"
"SN","GH","AFRICA"
"SN","GI","EVROPA"
"SN","GL","NORTH AMERICA"
"SN","GM","AFRICA"
"SN","GN","AFRICA"
"SN","GP","NORTH AMERICA"
"SN","GQ","AFRICA"
"SN","GR","EVROPA"
"SN","GS","ANTARCTICA"
"SN","GT","NORTH AMERICA"
"SN","GU","OCEANIA"
"SN","GW","AFRICA"
"SN","GY","SOUTH AMERICA"
"SN","HK","ASIA"
"SN","HM","ANTARCTICA"
"SN","HN","NORTH AMERICA"
"SN","HR","EVROPA"
"SN","HT","NORTH AMERICA"
"SN","HU","EVROPA"
"SN","ID","ASIA"
"SN","IE","EVROPA"
"SN","IL","ASIA"
"SN","IM","EVROPA"
"SN","IN","ASIA"
"SN","IO","ASIA"
"SN","IQ","ASIA"
"SN","IR","ASIA"
"SN","IS","EVROPA"
"SN","IT","EVROPA"
"SN","JE","EVROPA"
"SN","JM","NORTH AMERICA"
"SN","JO","ASIA"
"SN","JP","ASIA"
"SN","KE","AFRICA"
"SN","KG","ASIA"
"SN","KH","ASIA"
"SN","KI","OCEANIA"
"SN","KM","AFRICA"
"SN","KN","NORTH AMERICA"
"SN","KP","ASIA"
"SN","KR","ASIA"
"SN","KW","ASIA"
"SN","KY","NORTH AMERICA"
"SN","KZ","ASIA"
"SN","KZ","EVROPA"
"SN","LA","ASIA"
"SN","LB","ASIA"
"SN","LC","NORTH AMERICA"
"SN","LI","EVROPA"
"SN","LK","ASIA"
"SN","LR","AFRICA"
"SN","LS","AFRICA"
"SN","LT","EVROPA"
"SN","LU","EVROPA"
"SN","LV","EVROPA"
"SN","LY","AFRICA"
"SN","MA","AFRICA"
"SN","MC","EVROPA"
"SN","MD","EVROPA"
"SN","ME","EVROPA"
"SN","MF","NORTH AMERICA"
"SN","MG","AFRICA"
"SN","MH","OCEANIA"
"SN","MK","EVROPA"
"SN","ML","AFRICA"
"SN","MM","ASIA"
"SN","MN","ASIA"
"SN","MO","ASIA"
"SN","MP","OCEANIA"
"SN","MQ","NORTH AMERICA"
"SN","MR","AFRICA"
"SN","MS","NORTH AMERICA"
"SN","MT","EVROPA"
"SN","MU","AFRICA"
"SN","MV","ASIA"
"SN","MW","AFRICA"
"SN","MX","NORTH AMERICA"
"SN","MY","ASIA"
"SN","MZ","AFRICA"
"SN","NA","AFRICA"
"SN","NC","OCEANIA"
"SN","NE","AFRICA"
"SN","NF","OCEANIA"
"SN","NG","AFRICA"
"SN","NI","NORTH AMERICA"
"SN","NL","EVROPA"
"SN","NO","EVROPA"
"SN","NP","ASIA"
"SN","NR","OCEANIA"
"SN","NU","OCEANIA"
"SN","NZ","OCEANIA"
"SN","OM","ASIA"
"SN","PA","NORTH AMERICA"
"SN","PE","SOUTH AMERICA"
"SN","PF","OCEANIA"
"SN","PG","OCEANIA"
"SN","PH","ASIA"
"SN","PK","ASIA"
"SN","PL","EVROPA"
"SN","PM","NORTH AMERICA"
"SN","PN","OCEANIA"
"SN","PR","NORTH AMERICA"
"SN","PS","ASIA"
"SN","PT","EVROPA"
"SN","PW","OCEANIA"
"SN","PY","SOUTH AMERICA"
"SN","QA","ASIA"
"SN","RE","AFRICA"
"SN","RO","EVROPA"
"SN","RS","EVROPA"
"SN","RU","ASIA"
"SN","RU","EVROPA"
"SN","RW","AFRICA"
"SN","SA","ASIA"
"SN","SB","OCEANIA"
"SN","SC","AFRICA"
"SN","SD","AFRICA"
"SN","SE","EVROPA"
"SN","SG","ASIA"
"SN","SH","AFRICA"
"SN","SI","EVROPA"
"SN","SJ","EVROPA"
"SN","SK","EVROPA"
"SN","SL","AFRICA"
"SN","SM","EVROPA"
"SN","SN","AFRICA"
"SN","SO","AFRICA"
"SN","SR","SOUTH AMERICA"
"SN","SS","AFRICA"
"SN","ST","AFRICA"
"SN","SV","NORTH AMERICA"
"SN","SX","NORTH AMERICA"
"SN","SY","ASIA"
"SN","SZ","AFRICA"
"SN","TC","NORTH AMERICA"
"SN","TD","AFRICA"
"SN","TF","ANTARCTICA"
"SN","TG","AFRICA"
"SN","TH","ASIA"
"SN","TJ","ASIA"
"SN","TK","OCEANIA"
"SN","TL","ASIA"
"SN","TM","ASIA"
"SN","TN","AFRICA"
"SN","TO","OCEANIA"
"SN","TR","ASIA"
"SN","TR","EVROPA"
"SN","TT","NORTH AMERICA"
"SN","TV","OCEANIA"
"SN","TW","ASIA"
"SN","TZ","AFRICA"
"SN","UA","EVROPA"
"SN","UG","AFRICA"
"SN","UM","NORTH AMERICA"
"SN","UM","OCEANIA"
"SN","US","NORTH AMERICA"
"SN","UY","SOUTH AMERICA"
"SN","UZ","ASIA"
"SN","VA","EVROPA"
"SN","VC","NORTH AMERICA"
"SN","VE","SOUTH AMERICA"
"SN","VG","NORTH AMERICA"
"SN","VI","NORTH AMERICA"
"SN","VN","ASIA"
"SN","VU","OCEANIA"
"SN","WF","OCEANIA"
"SN","WS","OCEANIA"
"SN","YE","ASIA"
"SN","YT","AFRICA"
"SN","ZA","AFRICA"
"SN","ZM","AFRICA"
"SN","ZW","AFRICA"
"SQ","AD","EVROPA"
"SQ","AE","AZIA"
"SQ","AF","AZIA"
"SQ","AG","AMERIKA VERIORE"
"SQ","AI","AMERIKA VERIORE"
"SQ","AL","EVROPA"
"SQ","AM","AZIA"
"SQ","AM","EVROPA"
"SQ","AO","AFRIKA"
"SQ","AQ","ANTARKTIDA"
"SQ","AR","AMERIKA JUGORE"
"SQ","AS","OQEANIA"
"SQ","AT","EVROPA"
"SQ","AU","OQEANIA"
"SQ","AW","AMERIKA VERIORE"
"SQ","AX","EVROPA"
"SQ","AZ","AZIA"
"SQ","AZ","EVROPA"
"SQ","BA","EVROPA"
"SQ","BB","AMERIKA VERIORE"
"SQ","BD","AZIA"
"SQ","BE","EVROPA"
"SQ","BF","AFRIKA"
"SQ","BG","EVROPA"
"SQ","BH","AZIA"
"SQ","BI","AFRIKA"
"SQ","BJ","AFRIKA"
"SQ","BL","AMERIKA VERIORE"
"SQ","BM","AMERIKA VERIORE"
"SQ","BN","AZIA"
"SQ","BO","AMERIKA JUGORE"
"SQ","BQ","AMERIKA VERIORE"
"SQ","BR","AMERIKA JUGORE"
"SQ","BS","AMERIKA VERIORE"
"SQ","BT","AZIA"
"SQ","BV","ANTARKTIDA"
"SQ","BW","AFRIKA"
"SQ","BY","EVROPA"
"SQ","BZ","AMERIKA VERIORE"
"SQ","CA","AMERIKA VERIORE"
"SQ","CC","AZIA"
"SQ","CD","AFRIKA"
"SQ","CF","AFRIKA"
"SQ","CG","AFRIKA"
"SQ","CH","EVROPA"
"SQ","CI","AFRIKA"
"SQ","CK","OQEANIA"
"SQ","CL","AMERIKA JUGORE"
"SQ","CM","AFRIKA"
"SQ","CN","AZIA"
"SQ","CO","AMERIKA JUGORE"
"SQ","CR","AMERIKA VERIORE"
"SQ","CU","AMERIKA VERIORE"
"SQ","CV","AFRIKA"
"SQ","CW","AMERIKA VERIORE"
"SQ","CX","AZIA"
"SQ","CY","AZIA"
"SQ","CY","EVROPA"
"SQ","CZ","EVROPA"
"SQ","DE","EVROPA"
"SQ","DJ","AFRIKA"
"SQ","DK","EVROPA"
"SQ","DM","AMERIKA VERIORE"
"SQ","DO","AMERIKA VERIORE"
"SQ","DZ","AFRIKA"
"SQ","EC","AMERIKA JUGORE"
"SQ","EE","EVROPA"
"SQ","EG","AFRIKA"
"SQ","EH","AFRIKA"
"SQ","ER","AFRIKA"
"SQ","ES","EVROPA"
"SQ","ET","AFRIKA"
"SQ","FI","EVROPA"
"SQ","FJ","OQEANIA"
"SQ","FK","AMERIKA JUGORE"
"SQ","FM","OQEANIA"
"SQ","FO","EVROPA"
"SQ","FR","EVROPA"
"SQ","GA","AFRIKA"
"SQ","GB","EVROPA"
"SQ","GD","AMERIKA VERIORE"
"SQ","GE","AZIA"
"SQ","GE","EVROPA"
"SQ","GF","AMERIKA JUGORE"
"SQ","GG","EVROPA"
"SQ","GH","AFRIKA"
"SQ","GI","EVROPA"
"SQ","GL","AMERIKA VERIORE"
"SQ","GM","AFRIKA"
"SQ","GN","AFRIKA"
"SQ","GP","AMERIKA VERIORE"
"SQ","GQ","AFRIKA"
"SQ","GR","EVROPA"
"SQ","GS","ANTARKTIDA"
"SQ","GT","AMERIKA VERIORE"
"SQ","GU","OQEANIA"
"SQ","GW","AFRIKA"
"SQ","GY","AMERIKA JUGORE"
"SQ","HK","AZIA"
"SQ","HM","ANTARKTIDA"
"SQ","HN","AMERIKA VERIORE"
"SQ","HR","EVROPA"
"SQ","HT","AMERIKA VERIORE"
"SQ","HU","EVROPA"
"SQ","ID","AZIA"
"SQ","IE","EVROPA"
"SQ","IL","AZIA"
"SQ","IM","EVROPA"
"SQ","IN","AZIA"
"SQ","IO","AZIA"
"SQ","IQ","AZIA"
"SQ","IR","AZIA"
"SQ","IS","EVROPA"
"SQ","IT","EVROPA"
"SQ","JE","EVROPA"
"SQ","JM","AMERIKA VERIORE"
"SQ","JO","AZIA"
"SQ","JP","AZIA"
"SQ","KE","AFRIKA"
"SQ","KG","AZIA"
"SQ","KH","AZIA"
"SQ","KI","OQEANIA"
"SQ","KM","AFRIKA"
"SQ","KN","AMERIKA VERIORE"
"SQ","KP","AZIA"
"SQ","KR","AZIA"
"SQ","KW","AZIA"
"SQ","KY","AMERIKA VERIORE"
"SQ","KZ","AZIA"
"SQ","KZ","EVROPA"
"SQ","LA","AZIA"
"SQ","LB","AZIA"
"SQ","LC","AMERIKA VERIORE"
"SQ","LI","EVROPA"
"SQ","LK","AZIA"
"SQ","LR","AFRIKA"
"SQ","LS","AFRIKA"
"SQ","LT","EVROPA"
"SQ","LU","EVROPA"
"SQ","LV","EVROPA"
"SQ","LY","AFRIKA"
"SQ","MA","AFRIKA"
"SQ","MC","EVROPA"
"SQ","MD","EVROPA"
"SQ","ME","EVROPA"
"SQ","MF","AMERIKA VERIORE"
"SQ","MG","AFRIKA"
"SQ","MH","OQEANIA"
"SQ","MK","EVROPA"
"SQ","ML","AFRIKA"
"SQ","MM","AZIA"
"SQ","MN","AZIA"
"SQ","MO","AZIA"
"SQ","MP","OQEANIA"
"SQ","MQ","AMERIKA VERIORE"
"SQ","MR","AFRIKA"
"SQ","MS","AMERIKA VERIORE"
"SQ","MT","EVROPA"
"SQ","MU","AFRIKA"
"SQ","MV","AZIA"
"SQ","MW","AFRIKA"
"SQ","MX","AMERIKA VERIORE"
"SQ","MY","AZIA"
"SQ","MZ","AFRIKA"
"SQ","NA","AFRIKA"
"SQ","NC","OQEANIA"
"SQ","NE","AFRIKA"
"SQ","NF","OQEANIA"
"SQ","NG","AFRIKA"
"SQ","NI","AMERIKA VERIORE"
"SQ","NL","EVROPA"
"SQ","NO","EVROPA"
"SQ","NP","AZIA"
"SQ","NR","OQEANIA"
"SQ","NU","OQEANIA"
"SQ","NZ","OQEANIA"
"SQ","OM","AZIA"
"SQ","PA","AMERIKA VERIORE"
"SQ","PE","AMERIKA JUGORE"
"SQ","PF","OQEANIA"
"SQ","PG","OQEANIA"
"SQ","PH","AZIA"
"SQ","PK","AZIA"
"SQ","PL","EVROPA"
"SQ","PM","AMERIKA VERIORE"
"SQ","PN","OQEANIA"
"SQ","PR","AMERIKA VERIORE"
"SQ","PS","AZIA"
"SQ","PT","EVROPA"
"SQ","PW","OQEANIA"
"SQ","PY","AMERIKA JUGORE"
"SQ","QA","AZIA"
"SQ","RE","AFRIKA"
"SQ","RO","EVROPA"
"SQ","RS","EVROPA"
"SQ","RU","AZIA"
"SQ","RU","EVROPA"
"SQ","RW","AFRIKA"
"SQ","SA","AZIA"
"SQ","SB","OQEANIA"
"SQ","SC","AFRIKA"
"SQ","SD","AFRIKA"
"SQ","SE","EVROPA"
"SQ","SG","AZIA"
"SQ","SH","AFRIKA"
"SQ","SI","EVROPA"
"SQ","SJ","EVROPA"
"SQ","SK","EVROPA"
"SQ","SL","AFRIKA"
"SQ","SM","EVROPA"
"SQ","SN","AFRIKA"
"SQ","SO","AFRIKA"
"SQ","SR","AMERIKA JUGORE"
"SQ","SS","AFRIKA"
"SQ","ST","AFRIKA"
"SQ","SV","AMERIKA VERIORE"
"SQ","SX","AMERIKA VERIORE"
"SQ","SY","AZIA"
"SQ","SZ","AFRIKA"
"SQ","TC","AMERIKA VERIORE"
"SQ","TD","AFRIKA"
"SQ","TF","ANTARKTIDA"
"SQ","TG","AFRIKA"
"SQ","TH","AZIA"
"SQ","TJ","AZIA"
"SQ","TK","OQEANIA"
"SQ","TL","AZIA"
"SQ","TM","AZIA"
"SQ","TN","AFRIKA"
"SQ","TO","OQEANIA"
"SQ","TR","AZIA"
"SQ","TR","EVROPA"
"SQ","TT","AMERIKA VERIORE"
"SQ","TV","OQEANIA"
"SQ","TW","AZIA"
"SQ","TZ","AFRIKA"
"SQ","UA","EVROPA"
"SQ","UG","AFRIKA"
"SQ","UM","AMERIKA VERIORE"
"SQ","UM","OQEANIA"
"SQ","US","AMERIKA VERIORE"
"SQ","UY","AMERIKA JUGORE"
"SQ","UZ","AZIA"
"SQ","VA","EVROPA"
"SQ","VC","AMERIKA VERIORE"
"SQ","VE","AMERIKA JUGORE"
"SQ","VG","AMERIKA VERIORE"
"SQ","VI","AMERIKA VERIORE"
"SQ","VN","AZIA"
"SQ","VU","OQEANIA"
"SQ","WF","OQEANIA"
"SQ","WS","OQEANIA"
"SQ","YE","AZIA"
"SQ","YT","AFRIKA"
"SQ","ZA","AFRIKA"
"SQ","ZM","AFRIKA"
"SQ","ZW","AFRIKA"
"SR","AD","ЕВРОПА"
"SR","AE","АЗИЈА"
"SR","AF","АЗИЈА"
"SR","AG","СЕВЕРНА АМЕРИКА"
"SR","AI","СЕВЕРНА АМЕРИКА"
"SR","AL","ЕВРОПА"
"SR","AM","АЗИЈА"
"SR","AM","ЕВРОПА"
"SR","AO","АФРИКА"
"SR","AQ","АНТАРКТИК"
"SR","AR","ЈУЖНА АМЕРИКА"
"SR","AS","ОКЕАНИЈА"
"SR","AT","ЕВРОПА"
"SR","AU","ОКЕАНИЈА"
"SR","AW","СЕВЕРНА АМЕРИКА"
"SR","AX","ЕВРОПА"
"SR","AZ","АЗИЈА"
"SR","AZ","ЕВРОПА"
"SR","BA","ЕВРОПА"
"SR","BB","СЕВЕРНА АМЕРИКА"
"SR","BD","АЗИЈА"
"SR","BE","ЕВРОПА"
"SR","BF","АФРИКА"
"SR","BG","ЕВРОПА"
"SR","BH","АЗИЈА"
"SR","BI","АФРИКА"
"SR","BJ","АФРИКА"
"SR","BL","СЕВЕРНА АМЕРИКА"
"SR","BM","СЕВЕРНА АМЕРИКА"
"SR","BN","АЗИЈА"
"SR","BO","ЈУЖНА АМЕРИКА"
"SR","BQ","СЕВЕРНА АМЕРИКА"
"SR","BR","ЈУЖНА АМЕРИКА"
"SR","BS","СЕВЕРНА АМЕРИКА"
"SR","BT","АЗИЈА"
"SR","BV","АНТАРКТИК"
"SR","BW","АФРИКА"
"SR","BY","ЕВРОПА"
"SR","BZ","СЕВЕРНА АМЕРИКА"
"SR","CA","СЕВЕРНА АМЕРИКА"
"SR","CC","АЗИЈА"
"SR","CD","АФРИКА"
"SR","CF","АФРИКА"
"SR","CG","АФРИКА"
"SR","CH","ЕВРОПА"
"SR","CI","АФРИКА"
"SR","CK","ОКЕАНИЈА"
"SR","CL","ЈУЖНА АМЕРИКА"
"SR","CM","АФРИКА"
"SR","CN","АЗИЈА"
"SR","CO","ЈУЖНА АМЕРИКА"
"SR","CR","СЕВЕРНА АМЕРИКА"
"SR","CU","СЕВЕРНА АМЕРИКА"
"SR","CV","АФРИКА"
"SR","CW","СЕВЕРНА АМЕРИКА"
"SR","CX","АЗИЈА"
"SR","CY","АЗИЈА"
"SR","CY","ЕВРОПА"
"SR","CZ","ЕВРОПА"
"SR","DE","ЕВРОПА"
"SR","DJ","АФРИКА"
"SR","DK","ЕВРОПА"
"SR","DM","СЕВЕРНА АМЕРИКА"
"SR","DO","СЕВЕРНА АМЕРИКА"
"SR","DZ","АФРИКА"
"SR","EC","ЈУЖНА АМЕРИКА"
"SR","EE","ЕВРОПА"
"SR","EG","АФРИКА"
"SR","EH","АФРИКА"
"SR","ER","АФРИКА"
"SR","ES","ЕВРОПА"
"SR","ET","АФРИКА"
"SR","FI","ЕВРОПА"
"SR","FJ","ОКЕАНИЈА"
"SR","FK","ЈУЖНА АМЕРИКА"
"SR","FM","ОКЕАНИЈА"
"SR","FO","ЕВРОПА"
"SR","FR","ЕВРОПА"
"SR","GA","АФРИКА"
"SR","GB","ЕВРОПА"
"SR","GD","СЕВЕРНА АМЕРИКА"
"SR","GE","АЗИЈА"
"SR","GE","ЕВРОПА"
"SR","GF","ЈУЖНА АМЕРИКА"
"SR","GG","ЕВРОПА"
"SR","GH","АФРИКА"
"SR","GI","ЕВРОПА"
"SR","GL","СЕВЕРНА АМЕРИКА"
"SR","GM","АФРИКА"
"SR","GN","АФРИКА"
"SR","GP","СЕВЕРНА АМЕРИКА"
"SR","GQ","АФРИКА"
"SR","GR","ЕВРОПА"
"SR","GS","АНТАРКТИК"
"SR","GT","СЕВЕРНА АМЕРИКА"
"SR","GU","ОКЕАНИЈА"
"SR","GW","АФРИКА"
"SR","GY","ЈУЖНА АМЕРИКА"
"SR","HK","АЗИЈА"
"SR","HM","АНТАРКТИК"
"SR","HN","СЕВЕРНА АМЕРИКА"
"SR","HR","ЕВРОПА"
"SR","HT","СЕВЕРНА АМЕРИКА"
"SR","HU","ЕВРОПА"
"SR","ID","АЗИЈА"
"SR","IE","ЕВРОПА"
"SR","IL","АЗИЈА"
"SR","IM","ЕВРОПА"
"SR","IN","АЗИЈА"
"SR","IO","АЗИЈА"
"SR","IQ","АЗИЈА"
"SR","IR","АЗИЈА"
"SR","IS","ЕВРОПА"
"SR","IT","ЕВРОПА"
"SR","JE","ЕВРОПА"
"SR","JM","СЕВЕРНА АМЕРИКА"
"SR","JO","АЗИЈА"
"SR","JP","АЗИЈА"
"SR","KE","АФРИКА"
"SR","KG","АЗИЈА"
"SR","KH","АЗИЈА"
"SR","KI","ОКЕАНИЈА"
"SR","KM","АФРИКА"
"SR","KN","СЕВЕРНА АМЕРИКА"
"SR","KP","АЗИЈА"
"SR","KR","АЗИЈА"
"SR","KW","АЗИЈА"
"SR","KY","СЕВЕРНА АМЕРИКА"
"SR","KZ","АЗИЈА"
"SR","KZ","ЕВРОПА"
"SR","LA","АЗИЈА"
"SR","LB","АЗИЈА"
"SR","LC","СЕВЕРНА АМЕРИКА"
"SR","LI","ЕВРОПА"
"SR","LK","АЗИЈА"
"SR","LR","АФРИКА"
"SR","LS","АФРИКА"
"SR","LT","ЕВРОПА"
"SR","LU","ЕВРОПА"
"SR","LV","ЕВРОПА"
"SR","LY","АФРИКА"
"SR","MA","АФРИКА"
"SR","MC","ЕВРОПА"
"SR","MD","ЕВРОПА"
"SR","ME","ЕВРОПА"
"SR","MF","СЕВЕРНА АМЕРИКА"
"SR","MG","АФРИКА"
"SR","MH","ОКЕАНИЈА"
"SR","MK","ЕВРОПА"
"SR","ML","АФРИКА"
"SR","MM","АЗИЈА"
"SR","MN","АЗИЈА"
"SR","MO","АЗИЈА"
"SR","MP","ОКЕАНИЈА"
"SR","MQ","СЕВЕРНА АМЕРИКА"
"SR","MR","АФРИКА"
"SR","MS","СЕВЕРНА АМЕРИКА"
"SR","MT","ЕВРОПА"
"SR","MU","АФРИКА"
"SR","MV","АЗИЈА"
"SR","MW","АФРИКА"
"SR","MX","СЕВЕРНА АМЕРИКА"
"SR","MY","АЗИЈА"
"SR","MZ","АФРИКА"
"SR","NA","АФРИКА"
"SR","NC","ОКЕАНИЈА"
"SR","NE","АФРИКА"
"SR","NF","ОКЕАНИЈА"
"SR","NG","АФРИКА"
"SR","NI","СЕВЕРНА АМЕРИКА"
"SR","NL","ЕВРОПА"
"SR","NO","ЕВРОПА"
"SR","NP","АЗИЈА"
"SR","NR","ОКЕАНИЈА"
"SR","NU","ОКЕАНИЈА"
"SR","NZ","ОКЕАНИЈА"
"SR","OM","АЗИЈА"
"SR","PA","СЕВЕРНА АМЕРИКА"
"SR","PE","ЈУЖНА АМЕРИКА"
"SR","PF","ОКЕАНИЈА"
"SR","PG","ОКЕАНИЈА"
"SR","PH","АЗИЈА"
"SR","PK","АЗИЈА"
"SR","PL","ЕВРОПА"
"SR","PM","СЕВЕРНА АМЕРИКА"
"SR","PN","ОКЕАНИЈА"
"SR","PR","СЕВЕРНА АМЕРИКА"
"SR","PS","АЗИЈА"
"SR","PT","ЕВРОПА"
"SR","PW","ОКЕАНИЈА"
"SR","PY","ЈУЖНА АМЕРИКА"
"SR","QA","АЗИЈА"
"SR","RE","АФРИКА"
"SR","RO","ЕВРОПА"
"SR","RS","ЕВРОПА"
"SR","RU","АЗИЈА"
"SR","RU","ЕВРОПА"
"SR","RW","АФРИКА"
"SR","SA","АЗИЈА"
"SR","SB","ОКЕАНИЈА"
"SR","SC","АФРИКА"
"SR","SD","АФРИКА"
"SR","SE","ЕВРОПА"
"SR","SG","АЗИЈА"
"SR","SH","АФРИКА"
"SR","SI","ЕВРОПА"
"SR","SJ","ЕВРОПА"
"SR","SK","ЕВРОПА"
"SR","SL","АФРИКА"
"SR","SM","ЕВРОПА"
"SR","SN","АФРИКА"
"SR","SO","АФРИКА"
"SR","SR","ЈУЖНА АМЕРИКА"
"SR","SS","АФРИКА"
"SR","ST","АФРИКА"
"SR","SV","СЕВЕРНА АМЕРИКА"
"SR","SX","СЕВЕРНА АМЕРИКА"
"SR","SY","АЗИЈА"
"SR","SZ","АФРИКА"
"SR","TC","СЕВЕРНА АМЕРИКА"
"SR","TD","АФРИКА"
"SR","TF","АНТАРКТИК"
"SR","TG","АФРИКА"
"SR","TH","АЗИЈА"
"SR","TJ","АЗИЈА"
"SR","TK","ОКЕАНИЈА"
"SR","TL","АЗИЈА"
"SR","TM","АЗИЈА"
"SR","TN","АФРИКА"
"SR","TO","ОКЕАНИЈА"
"SR","TR","АЗИЈА"
"SR","TR","ЕВРОПА"
"SR","TT","СЕВЕРНА АМЕРИКА"
"SR","TV","ОКЕАНИЈА"
"SR","TW","АЗИЈА"
"SR","TZ","АФРИКА"
"SR","UA","ЕВРОПА"
"SR","UG","АФРИКА"
"SR","UM","ОКЕАНИЈА"
"SR","UM","СЕВЕРНА АМЕРИКА"
"SR","US","СЕВЕРНА АМЕРИКА"
"SR","UY","ЈУЖНА АМЕРИКА"
"SR","UZ","АЗИЈА"
"SR","VA","ЕВРОПА"
"SR","VC","СЕВЕРНА АМЕРИКА"
"SR","VE","ЈУЖНА АМЕРИКА"
"SR","VG","СЕВЕРНА АМЕРИКА"
"SR","VI","СЕВЕРНА АМЕРИКА"
"SR","VN","АЗИЈА"
"SR","VU","ОКЕАНИЈА"
"SR","WF","ОКЕАНИЈА"
"SR","WS","ОКЕАНИЈА"
"SR","YE","АЗИЈА"
"SR","YT","АФРИКА"
"SR","ZA","АФРИКА"
"SR","ZM","АФРИКА"
"SR","ZW","АФРИКА"
"SV","AD","EUROPA"
"SV","AE","ASIEN"
"SV","AF","ASIEN"
"SV","AG","NORDAMERIKA"
"SV","AI","NORDAMERIKA"
"SV","AL","EUROPA"
"SV","AM","ASIEN"
"SV","AM","EUROPA"
"SV","AO","AFRIKA"
"SV","AQ","ANTARKTIS"
"SV","AR","SYDAMERIKA"
"SV","AS","OCEANIEN"
"SV","AT","EUROPA"
"SV","AU","OCEANIEN"
"SV","AW","NORDAMERIKA"
"SV","AX","EUROPA"
"SV","AZ","ASIEN"
"SV","AZ","EUROPA"
"SV","BA","EUROPA"
"SV","BB","NORDAMERIKA"
"SV","BD","ASIEN"
"SV","BE","EUROPA"
"SV","BF","AFRIKA"
"SV","BG","EUROPA"
"SV","BH","ASIEN"
"SV","BI","AFRIKA"
"SV","BJ","AFRIKA"
"SV","BL","NORDAMERIKA"
"SV","BM","NORDAMERIKA"
"SV","BN","ASIEN"
"SV","BO","SYDAMERIKA"
"SV","BQ","NORDAMERIKA"
"SV","BR","SYDAMERIKA"
"SV","BS","NORDAMERIKA"
"SV","BT","ASIEN"
"SV","BV","ANTARKTIS"
"SV","BW","AFRIKA"
"SV","BY","EUROPA"
"SV","BZ","NORDAMERIKA"
"SV","CA","NORDAMERIKA"
"SV","CC","ASIEN"
"SV","CD","AFRIKA"
"SV","CF","AFRIKA"
"SV","CG","AFRIKA"
"SV","CH","EUROPA"
"SV","CI","AFRIKA"
"SV","CK","OCEANIEN"
"SV","CL","SYDAMERIKA"
"SV","CM","AFRIKA"
"SV","CN","ASIEN"
"SV","CO","SYDAMERIKA"
"SV","CR","NORDAMERIKA"
"SV","CU","NORDAMERIKA"
"SV","CV","AFRIKA"
"SV","CW","NORDAMERIKA"
"SV","CX","ASIEN"
"SV","CY","ASIEN"
"SV","CY","EUROPA"
"SV","CZ","EUROPA"
"SV","DE","EUROPA"
"SV","DJ","AFRIKA"
"SV","DK","EUROPA"
"SV","DM","NORDAMERIKA"
"SV","DO","NORDAMERIKA"
"SV","DZ","AFRIKA"
"SV","EC","SYDAMERIKA"
"SV","EE","EUROPA"
"SV","EG","AFRIKA"
"SV","EH","AFRIKA"
"SV","ER","AFRIKA"
"SV","ES","EUROPA"
"SV","ET","AFRIKA"
"SV","FI","EUROPA"
"SV","FJ","OCEANIEN"
"SV","FK","SYDAMERIKA"
"SV","FM","OCEANIEN"
"SV","FO","EUROPA"
"SV","FR","EUROPA"
"SV","GA","AFRIKA"
"SV","GB","EUROPA"
"SV","GD","NORDAMERIKA"
"SV","GE","ASIEN"
"SV","GE","EUROPA"
"SV","GF","SYDAMERIKA"
"SV","GG","EUROPA"
"SV","GH","AFRIKA"
"SV","GI","EUROPA"
"SV","GL","NORDAMERIKA"
"SV","GM","AFRIKA"
"SV","GN","AFRIKA"
"SV","GP","NORDAMERIKA"
"SV","GQ","AFRIKA"
"SV","GR","EUROPA"
"SV","GS","ANTARKTIS"
"SV","GT","NORDAMERIKA"
"SV","GU","OCEANIEN"
"SV","GW","AFRIKA"
"SV","GY","SYDAMERIKA"
"SV","HK","ASIEN"
"SV","HM","ANTARKTIS"
"SV","HN","NORDAMERIKA"
"SV","HR","EUROPA"
"SV","HT","NORDAMERIKA"
"SV","HU","EUROPA"
"SV","ID","ASIEN"
"SV","IE","EUROPA"
"SV","IL","ASIEN"
"SV","IM","EUROPA"
